word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
psu,0,0,0,0,0,0,0,0,0,0,0,0.0042610451,0,0,0.0050804403,0,0,0,0,0,0,0,0,0,0
operates,0,0,0.0053137652,0,0,0,0,0,0,0,0,0,0,0,0,0.0039800995,0,0,0,0,0,0,0,0,0
ulk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
system,0,0,0.017712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhpc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
thdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
focused,0,0,0,0,0,0,0,0,0,0,0,0.003812514,0,0,0,0,0,0,0,0,0,0,0,0,0
large-scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
hydroelectric,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
pumped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
rojects,0,0,0,0,0,0,0,0,0,0,0,0,0.0040567951,0,0,0,0,0,0.00099403579,0,0,0.0029469548,0,0,0
pfc,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
nodal,0,0,0.011892713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agencies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032223416,0,0,0,0.00098231827,0,0,0
nstitutions,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0.00099403579,0,0.0022050717,0.0019646365,0,0,0
chain,0,0,0,0,0,0,0,0,0,0,0.0054570259,0.0026911864,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
legislative,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0.0068027211,0,0,0,0,0,0,0
framework,0,0,0,0,0,0,0,0,0,0,0,0.0089706212,0,0,0,0,0,0,0,0,0,0,0,0,0
currently,0,0,0,0,0,0,0,0,0,0,0,0.0020183898,0,0,0,0,0,0,0,0,0,0,0,0,0
subject,0,0,0,0,0,0,0,0,0,0,0,0.0011213277,0,0,0,0,0,0,0,0,0,0,0,0,0
intense,0,0,0,0,0,0,0,0,0.0011160714,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
parliament,0,0,0.0068319838,0,0,0.012731481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shared,0,0,0,0,0,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
network,0,0,0,0,0,0,0.0097613883,0,0,0,0,0,0,0.0081395349,0,0.0029850746,0,0.0035803795,0,0,0,0,0,0,0
access,0,0,0.004048583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proposes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019880716,0,0,0,0,0,0
allowing,0,0,0,0,0,0,0,0,0,0,0,0.0013455932,0,0,0,0,0,0,0,0,0,0,0,0,0
multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021482277,0.0039761431,0,0,0,0,0,0
licensees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
perate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
same,0,0,0,0,0.0011627907,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,0,0,0,0,0.0034106412,0.0026911864,0.0050709939,0,0,0,0,0,0,0,0.0044101433,0,0,0,0
common/shared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
ntroducing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
competition,0,0,0,0,0,0,0,0,0,0,0,0.00044853106,0,0,0,0,0.0082352941,0,0,0,0,0,0,0,0
home’s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
supply,0,0,0.0053137652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
motu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
tariffs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099502488,0,0,0,0,0,0,0,0,0
empowers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
commissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014321518,0,0,0,0,0,0,0
determine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
utomatically,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
every,0,0,0,0,0,0,0,0,0,0,0,0.0029154519,0,0,0,0,0,0,0,0,0,0,0,0,0.0020120724
april,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fail,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
file,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
petitions,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
mandatory,0,0,0,0,0,0,0,0,0,0,0,0.003812514,0,0,0,0,0,0,0,0,0,0,0,0,0
obligations,0,0,0,0,0,0,0,0,0.0011160714,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
aligns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
enforce,0,0,0.0017712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
non-fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039292731,0,0,0
fuel,0,0,0,0,0,0,0,0,0,0,0.00068212824,0,0,0,0,0,0,0,0,0,0,0.0078585462,0,0,0
serc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
bsr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
smr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
ists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
egacy,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029354207,0,0,0,0,0
interventions,0,0,0.022267206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
projects,0,0,0,0,0,0,0,0,0,0,0.0020463847,0.0065037004,0,0,0,0,0,0,0,0,0,0,0,0,0
psp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
feed-in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
goal,0,0,0,0,0,0,0,0,0,0,0,0.0013455932,0,0,0,0,0,0,0,0,0,0,0,0,0
discom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
sub-station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
wheeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
charges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0,0,0,0,0
load,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
despatch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
transformer,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013023256,0
medium,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0.0023255814,0,0,0,0,0,0,0,0,0,0.0065116279,0
enterprises,0.0053475936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055813953,0
mome,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
originally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037209302,0
scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046511628,0
agro,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rural,0,0,0.0025303644,0,0,0,0,0,0,0.034516765,0,0,0.0060851927,0,0,0,0,0,0.0019880716,0,0,0,0,0,0.0010060362
ssi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
ari,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bifurcated,0,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0,0,0,0.0014321518,0,0,0,0,0,0,0
eventually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
merged,0,0,0,0,0,0,0,0,0,0,0,0.0022426553,0,0.0046511628,0,0,0,0,0,0,0,0,0,0,0
nto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0.0014321518,0,0,0,0,0,0,0
current,0,0,0,0,0,0.0092592593,0,0,0,0,0,0.0011213277,0,0,0,0,0,0,0,0,0,0,0,0,0
msme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016744186,0
definition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
overhaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032223416,0,0,0,0,0,0,0
ritical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
data,0,0,0,0,0,0.016203704,0.020607375,0,0,0,0,0.0047095761,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0
model,0,0,0,0,0,0,0,0,0,0,0,0.010764745,0,0,0,0,0,0,0,0,0,0,0,0,0
aatmanirbhar,0,0,0,0,0,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
package,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
overnment,0,0,0,0,0,0,0.0075921909,0,0,0,0,0.0015698587,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
fundamentally,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014321518,0,0,0,0,0,0,0
changed,0,0,0.00075910931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
removing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
istinction,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
manufacturing,0.023395722,0,0,0,0,0,0.014099783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
services,0,0,0.0060728745,0,0,0,0.023861171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011025358,0,0,0,0
significantly,0,0,0.00075910931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raising,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
nvestment/turnover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
thresholds,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
investment,0.0073529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010232558,0
turnover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
commerce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018604651,0
finance,0,0,0,0,0,0,0,0,0,0,0,0.007625028,0,0,0,0,0,0,0,0,0,0.0068762279,0,0,0
focuses,0,0,0,0,0,0,0,0,0,0,0,0.01054048,0,0,0,0,0,0,0,0,0,0,0,0,0
entity,0,0,0,0,0,0,0,0,0,0,0,0.0015698587,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
survival,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subsidies,0.011363636,0.0032840722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achinery,0.0020053476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037209302,0
promotion,0,0,0.0022773279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088202867,0,0,0.010232558,0
cluster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
moci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0.016744186,0
exports,0,0,0,0.0014347202,0,0,0,0,0.0044642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093023256,0
startups,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0.0011627907,0,0,0,0,0,0,0,0,0,0.008372093,0
fdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010232558,0
sezs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037209302,0
global,0,0,0.0098684211,0,0,0,0,0.0053333333,0.0033482143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801,0,0.013078471
msmes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010232558,0
startup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
nitiative,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belongs,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046544934,0,0,0,0,0,0,0
dpiit,0,0.0016420361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011162791,0
mof,0,0,0,0,0,0.0034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013752456,0,0.0037209302,0
banking,0,0,0,0,0,0,0.0065075922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tax,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015717092,0,0.0027906977,0
bout,0.0013368984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interest,0,0,0.004048583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028643036,0,0,0,0.0039292731,0,0,0
loans,0,0,0,0,0,0,0,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
credit,0,0,0,0.012912482,0,0,0,0,0,0,0,0,0.0020283976,0,0,0,0,0,0,0,0,0,0,0.012093023,0
guarantee,0,0,0,0,0,0,0,0,0,0.0069033531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chemes,0.0013368984,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
units,0.0093582888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
attached,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096670247,0,0,0,0,0,0,0
primary,0,0,0,0,0,0,0,0,0,0,0,0.0087463557,0,0,0,0,0,0,0,0,0,0,0,0,0
engines,0,0,0,0,0,0,0,0,0.0022321429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
industrialization,0,0,0,0,0,0,0,0.004,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protection,0,0,0,0,0,0,0,0,0.010044643,0,0.0068212824,0,0,0,0,0,0,0.0057286072,0,0.0039138943,0,0,0,0,0
raditional,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crafts,0,0,0,0.0043041607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019880716,0,0,0,0,0.00093023256,0
village,0,0,0,0,0,0,0.0010845987,0,0,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kvic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037209302,0
established,0,0,0,0,0,0,0,0,0,0,0,0.0087463557,0,0,0,0,0,0,0,0,0,0,0,0,0
nder,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032223416,0,0,0,0,0,0,0
frequently,0,0,0,0,0,0,0,0,0.0011160714,0,0,0.0040367795,0,0,0,0,0,0,0,0,0,0,0,0,0
promotes,0,0,0,0,0,0,0,0,0,0,0,0.0031397174,0,0,0,0,0,0,0,0,0,0,0,0,0
supports,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020120724
artisans,0,0,0,0,0,0,0,0,0,0.0098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,0.0019723866,0,0.0011213277,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
pmegp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
prime,0,0,0,0,0,0,0,0,0,0,0,0.0042610451,0,0,0,0,0,0,0,0,0,0,0,0,0
minister’s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
employment,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0.0097847358,0,0,0,0.0037209302,0
generation,0.0013368984,0,0.00075910931,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0.00098231827,0,0,0
programme,0,0,0,0,0,0.0081018519,0,0,0,0,0,0.0085220902,0,0,0,0,0,0,0,0,0,0,0,0,0
aps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
coir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
board,0,0,0.0022773279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014321518,0.0079522863,0,0,0,0,0,0
coconut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
fiber,0,0,0,0,0,0,0.0075921909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
industry,0.014037433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013023256,0
oversees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0.0010741139,0,0,0,0,0,0,0.0010060362
export,0.0013368984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026046512,0
domestic,0.017379679,0,0,0,0,0,0.0010845987,0.0053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097604259,0,0
coir-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
products,0.0080213904,0,0,0,0,0,0,0,0,0,0.0034106412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
geotextiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
nsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
mini,0,0,0,0,0,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
ratna,0,0,0,0,0,0,0,0,0,0,0,0,0.0020283976,0,0,0,0,0,0,0,0,0,0,0,0
arketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
raw,0,0,0.0012651822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
material,0.0006684492,0,0,0,0,0,0,0.0013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assistance,0,0,0.0035425101,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
institute,0,0.0082101806,0,0,0,0,0,0,0,0,0,0.012110339,0,0.0058139535,0,0,0,0,0.00099403579,0,0,0,0,0,0
ni-msme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
hyderabad,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0.0034883721,0,0,0,0,0,0,0,0,0,0,0
premier,0,0,0,0,0,0,0,0,0,0,0,0.0089706212,0,0,0,0,0,0,0.0019880716,0,0,0,0,0,0
training,0,0.0032840722,0,0,0,0,0,0,0,0,0,0.0058309038,0,0,0,0,0,0,0.016898608,0.010763209,0,0,0,0,0
research,0.0013368984,0,0.01062753,0,0,0,0,0.0026666667,0,0,0,0,0,0.026744186,0,0,0,0,0,0,0,0,0,0,0.024144869
ntrepreneurship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
digital,0,0,0.010880567,0,0,0.011574074,0.023861171,0,0,0,0,0.0040367795,0,0,0,0,0,0,0,0,0,0,0,0,0
gateway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
udyam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037209302,0
samadhaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
shifted,0,0,0,0,0,0,0,0,0,0.0019723866,0,0.0017941242,0,0,0,0,0,0,0,0,0,0,0,0,0
toward,0,0,0,0,0,0,0,0,0,0,0,0.0020183898,0,0,0,0,0,0,0,0,0,0,0,0,0
completely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0.0035803795,0,0,0,0,0,0,0
paperless,0,0,0,0.0028694405,0,0.005787037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aadhaar-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
registration,0,0.0032840722,0.0030364372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046511628,0
ystem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016934801,0,0,0,0,0,0,0,0,0,0
portal,0,0,0,0,0,0,0,0,0,0,0,0.0089706212,0,0,0,0,0,0,0,0,0,0,0,0,0.0020120724
official,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035803795,0,0,0,0,0,0,0
unified,0,0,0.0027834008,0,0,0,0,0,0,0,0,0.00089706212,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
integrated,0,0,0,0,0,0,0,0,0,0,0,0.0060551693,0,0,0,0,0,0,0,0,0,0,0,0,0
income,0,0,0,0,0,0.0081018519,0,0,0,0,0.0020463847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0.0068762279,0,0.0018604651,0
parliamentary,0,0,0.0088562753,0,0,0.0069444444,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
egarding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050125313,0,0,0,0,0,0,0
number,0,0,0.0017712551,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
formalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
informal,0,0,0,0,0,0.0023148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cite,0.0006684492,0,0,0,0.0023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delayed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027906977,0
payments,0,0,0,0,0,0,0,0,0,0.00098619329,0,0.0011213277,0,0,0,0,0,0,0,0,0,0,0,0,0
msmed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
mandates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053705693,0,0,0,0,0,0,0
buyers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
days,0,0,0.0017712551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ortal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018604651,0
allows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014321518,0,0,0,0,0,0,0
cases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021482277,0,0,0,0,0,0,0
against,0,0,0.0015182186,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0.0021482277,0,0,0,0,0,0,0
defaulting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
including,0,0,0,0,0,0,0,0,0,0,0,0.0015698587,0,0,0,0,0,0.0060866452,0,0,0,0,0,0,0
big,0,0,0,0,0,0,0,0.0026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
